Market,Sentiment,Concept,Verbatim,Period
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,It's simple,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,I like the brand. I love the whole concept of revitalizing your muscles as you rest and the fragrance of lavender and ylang ylang.,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,How clear it makes your skin look,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,Like the idea of having a nice scented spray to help replenish me when I need it.,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,It seems refreshing,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,the ingredients,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,Can be used on face and at any time,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,Title,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,The description is informative,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,Good concept,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,It's very good,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,I liked every thing.,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,Feeling freshness after using,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,It's a mist,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,I like an energising spritz especially in the morning,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,"Ease of use, effective ingredients",Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,The effect of the product,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,Easy to use,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,the information given makes me wanna buy the product,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,Every thing,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,The whole idea,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,Info on the caffeine improving blood circulation,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,all of it,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,Quality,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,It's great idea,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Press Play Spray​,Not a fan of sprays,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,would offer a moment of relaxation at home,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,All of it!!!!!,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,It seems to be relaxing,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,How to use,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,I like that it says it melts away stress and prime your body of a rest full sleep so this product is something i would definitely try and im quite exited about.,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,great,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,helps manage stress and revitalizes the body's senses,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,All,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,loved the fragrances,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,I like the colors,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,"I like the name Slumberland Soak and the brand Soap and Glory. I like that they are designed to melt away stress and prepare you for restful sleep. I like the smell of amber, vanilla and geranium.",Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,I liked how it looks in the pics,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,"Like the fragrance, cost and benefits this product appears to sell!",Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,It seems helpful,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,it helps you relax,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Relaxing bath soak,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Colours,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Tye instructions are clear and informative.,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Good idea,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,It's very nice,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,I liked everything.,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Magnesium salt for relaxing,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Magnesium,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Relaxing its enticing,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Easy to use. Like ingredients. Like fragrance,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,The power of it,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Relaxing,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Description,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Everything,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,The colours and purpose of product,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,The fragrance,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,the color pink of the ad is ver appealing,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Every thing,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,That it calms your senses. Perfect to unwind after a busy day.,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,all of it,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,Quality,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,It's a great idea.,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,I like the ingredients,Jan24
UK,Likes,Soap & Glory Wake-Up Glorious Slumberland Soak​,It's great idea,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Really good products,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Very convenient to wear to help look after your skin,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,indifferent,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,"Sounds great,",Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Good idea,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,"That each of these products sound very different from anything I have ever seen before, meaning that this brand as a whole creates a wide variety of creative and innovative products.",Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,It’s a great kit for a pamper night for you and your friends,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Looks very expensive,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,"convenient, will revive and refresh",Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Yes,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,It’s exciting and interesting g.   Good ideas.  Soap and glory is gray.  Always good items,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,"Good idea, all in ones",Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,"Good, want to try",Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Perfect,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,I think they sound really fun and have a sense of luxury about them. Would be interesting to try them.,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,"The range seems like a great idea of you go out on a regular basis, but i like the pamper aspects too, so they can be used for self care alao.",Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Good,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Its ok,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Great idea 3 good ideas that will support any girls night fun as well,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,I think it's great. It is a unique product. Females always make multiple trips to the loo on nights out to try and freshen up. But they do not have the products in the loos we need to freshen up. So we have to result to using toilet paper. Yuck. This product will be a life saver for a lot of us females.,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Great idea,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,"I like the concept, if I was younger and going out more I would absolutely love it.",Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,"hydrates you ,keeps you refreshed and adds sparkle everything you need on a girls night out",Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Sounds very interesting products and even i am not going out as much as I used to i still would be very interested in this new products,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,I like it,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Seems like a great quality product,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,I like the brand but needs more new products,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,This is a really thought through set for young ladies,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,"A unique beauty concept designed around a girls night out.  The wipes are great to take in a handbag and refresh during the night.  All the products will work together too and could be sold as a package.  Its fun, nicely scented and cheap enough to buy.  Girls will love it!!",Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Quite interesting,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,It sounds like something i would give as a gift,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,"Seems fun, good to buy for a group on a trip or night out together",Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,I think it’s really cute. I would buy it,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,I love the concept! It woudl definitely be a winner for me and my girls any night out!,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,good range,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,"I think I would prefer all natural products if possible even at a girls night out, all the glitter and glow of the product makes me feel they re all artificial not natural and then not suitable for the skin. I would prefer natural uncoloured products and supporting sensitive  skin.",Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Nice idea,Jan24
UK,Range,Girls Night Out Concept Range Likes And Dislike,Brand quality,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Really good!,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,looks like theyre trying too hard,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Distinctive,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Very good,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Good,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Nothing in particular,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,"Luxurious, good ideas",Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Luxurious,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,nice and cool,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,notto keen,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,"I like the idea of the lotion, but not the gloves or glow stick",Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Would definitely recommend this product to family and friends,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,For some specific ocasion,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Positive thoughts,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,"It seems like a new idea that I haven't seen before, and it would love to try it",Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Fairly promising,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,"A very fresh looking product with a very fun catchy name, cant wait to buy.",Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,"its pretty good , the only product i found not so useful is the glow stick for collar bones, i dont think it something alot of women use",Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,"Now that I have read all three products, this really is nothing new.",Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,It is a great idea.,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,"Ilike it, it sounds very sensual, luxurious and pampering",Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Very good and very nice,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,its good,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,It’s a very interesting new range of products,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,I like it,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Good products,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,"Different, fit with the brand, affordable",Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Think this is the ultimate and indulgent range for women that like to look their best and shine when going out. It is like a treat for a women and a sensory experience.,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,I never used this kind of products but im sure it will find target group.,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,The brand has quality,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Sexy,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Love the concept,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Nothings,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Great,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Simple skincare to give a radiant glow,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,Interesting,Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,"I love the name for it. I would to try the products except for the hand shimmer. My hands are in water all the time so this wouldnt work for me and even if u went out, if u went to the toilet you would wash your hands so it would probably just come off",Jan24
UK,Range,Liquid Lingerie Concept Range Likes And Dislikes,it is a good idea,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,I think it is awesome. Never seen things like this before and think it will go down well,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,The sound like a good trio of products that will pamper.,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,Very good and exciting,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,Making a mira la,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,I like this concept,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,"I like the idea, but I wouldn't buy the time travel",Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,Really new and modern ideas from a quality name brand,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,I like it very much,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,great one,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,It would be worth to give it a try,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,Itis great,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,Everything was special,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,They don’t have much proof they work,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,Exciting and new. There to support wellbeing,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,I think it’s a refreshing idea for this brand as it’s a new concept for them. I think it’s attractive to a lot of people especially those on the end of 20’s into 30’s as their packaging and fragrance appeals to them and it’s less intense than some ‘older lady’ associated brands,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,Good,Jan24
UK,Range,Mission Possible Concept Range Likes And Dislikes,Good products with good intentions,Jan24
